ip,appears_as_source,appears_as_dest,total_events,total_attacks,unique_attack_families
54.70.245.228,True,True,87,0.0,1
54.81.28.54,True,True,87,0.0,1
23.35.29.14,True,True,87,0.0,1
173.194.68.156,True,True,87,0.0,1
209.85.232.108,False,True,87,0.0,1
8.247.96.128,True,True,87,0.0,1
151.101.0.65,True,True,87,0.0,1
198.8.70.209,True,True,87,0.0,1
23.194.110.163,True,True,86,0.0,1
52.10.250.101,True,True,86,0.0,1
184.73.213.214,True,True,86,0.0,1
106.3.35.178,True,True,86,0.0,1
112.175.246.145,True,True,86,0.0,1
54.153.94.27,True,True,86,0.0,1
66.235.155.62,True,True,86,0.0,1
185.86.137.17,True,True,86,0.0,1
23.208.106.95,True,True,86,0.0,1
54.219.150.156,True,True,86,0.0,1
23.208.106.60,True,True,86,0.0,1
92.45.106.142,True,True,86,0.0,1
52.55.152.195,True,True,86,0.0,1
104.79.140.99,True,True,86,0.0,1
173.194.207.108,True,True,86,0.0,1
61.213.187.242,True,True,86,0.0,1
23.208.92.92,True,True,86,0.0,1
8.12.192.253,True,True,86,0.0,1
104.79.145.181,True,True,86,0.0,1
52.45.217.171,True,True,86,0.0,1
107.22.198.94,True,True,86,0.0,1
213.165.66.61,True,True,86,0.0,1
23.194.142.7,True,True,86,0.0,1
188.40.17.83,True,True,86,0.0,1
65.52.108.254,True,True,86,0.0,1
54.197.238.119,True,True,86,0.0,1
192.99.63.83,True,True,86,0.0,1
52.84.32.193,True,True,86,0.0,1
62.138.155.102,True,True,86,0.0,1
23.206.162.83,True,True,85,0.0,1
208.111.178.163,True,True,85,0.0,1
204.236.236.52,True,True,85,0.0,1
4.53.160.75,False,True,85,0.0,1
23.208.150.141,True,True,85,0.0,1
208.111.178.234,True,True,85,0.0,1
35.166.101.186,True,True,85,0.0,1
52.52.95.98,True,True,85,0.0,1
38.126.113.11,False,True,85,0.0,1
178.33.142.90,True,True,85,0.0,1
54.164.105.151,True,True,85,0.0,1
52.26.195.87,True,True,85,0.0,1
104.244.46.135,True,True,85,0.0,1
173.194.66.157,True,True,85,0.0,1
5.9.74.228,False,True,85,0.0,1
93.184.216.182,True,True,85,0.0,1
52.84.145.30,True,True,85,0.0,1
69.28.187.147,True,True,85,0.0,1
149.174.28.138,True,True,84,0.0,1
136.243.13.131,True,True,84,0.0,1
54.235.139.27,True,True,84,0.0,1
54.235.219.90,True,True,84,0.0,1
54.192.48.96,True,True,84,0.0,1
72.21.92.20,True,True,84,0.0,1
184.29.129.25,True,True,84,0.0,1
163.172.10.212,False,True,84,0.0,1
23.203.66.138,True,True,84,0.0,1
23.208.105.250,True,True,84,0.0,1
192.99.2.8,False,True,84,0.0,1
184.29.141.213,True,True,84,0.0,1
54.243.152.75,True,True,84,0.0,1
192.229.173.26,True,True,84,0.0,1
52.84.143.152,True,True,84,0.0,1
54.174.185.190,True,True,84,0.0,1
212.77.100.82,True,True,84,0.0,1
69.195.159.158,False,True,84,0.0,1
77.247.179.176,True,True,84,0.0,1
13.58.229.170,True,True,84,0.0,1
50.16.200.73,True,True,84,0.0,1
173.223.202.148,True,True,84,0.0,1
108.59.2.24,False,True,84,0.0,1
23.194.140.100,True,True,84,0.0,1
52.45.120.97,True,True,84,0.0,1
96.226.123.195,False,True,84,0.0,1
34.204.30.8,True,True,84,0.0,1
54.236.254.146,True,True,84,0.0,1
202.131.200.84,True,True,84,0.0,1
52.26.112.159,True,True,84,0.0,1
184.73.198.237,True,True,84,0.0,1
91.221.127.108,True,True,84,0.0,1
77.88.21.114,True,True,84,0.0,1
35.166.31.108,True,True,84,0.0,1
52.0.173.66,True,True,84,0.0,1
35.165.158.113,True,True,83,0.0,1
104.97.126.55,True,True,83,0.0,1
112.90.51.175,True,True,83,0.0,1
198.60.22.240,False,True,83,0.0,1
69.10.161.7,False,True,83,0.0,1
72.249.192.56,True,True,83,0.0,1
104.79.147.94,True,True,83,0.0,1
169.54.221.58,True,True,83,0.0,1
108.61.73.243,False,True,83,0.0,1
54.172.168.9,True,True,83,0.0,1
54.230.50.80,True,True,83,0.0,1
195.186.4.101,False,True,83,0.0,1
67.220.103.115,True,True,83,0.0,1
75.119.251.14,False,True,83,0.0,1
104.97.71.91,True,True,83,0.0,1
50.112.201.212,True,True,83,0.0,1
213.109.127.82,False,True,83,0.0,1
104.25.185.115,True,True,83,0.0,1
212.77.100.128,True,True,83,0.0,1
152.163.50.2,True,True,83,0.0,1
23.239.26.89,False,True,83,0.0,1
173.194.208.109,True,True,83,0.0,1
173.194.208.108,True,True,83,0.0,1
69.90.153.134,True,True,83,0.0,1
107.22.241.77,True,True,83,0.0,1
107.21.249.135,True,True,83,0.0,1
54.193.85.101,True,True,83,0.0,1
72.5.205.66,True,True,83,0.0,1
60.199.140.65,True,True,82,0.0,1
72.5.205.29,True,True,82,0.0,1
72.5.205.42,True,True,82,0.0,1
54.246.108.24,True,True,82,0.0,1
151.101.210.109,True,True,82,0.0,1
94.31.29.128,True,True,82,0.0,1
173.194.207.109,False,True,82,0.0,1
23.194.108.174,True,True,82,0.0,1
184.73.194.65,True,True,82,0.0,1
104.28.12.116,True,True,82,0.0,1
23.194.141.101,True,True,82,0.0,1
104.20.50.83,True,True,82,0.0,1
31.13.73.7,True,True,82,0.0,1
192.229.163.175,True,True,82,0.0,1
54.193.77.89,True,True,82,0.0,1
31.13.77.36,True,True,82,0.0,1
23.64.171.27,True,True,82,0.0,1
183.79.250.251,True,True,82,0.0,1
200.147.4.47,True,True,82,0.0,1
104.97.125.160,True,True,82,0.0,1
178.250.2.78,True,True,82,0.0,1
23.21.41.78,True,True,82,0.0,1
151.101.128.69,True,True,82,0.0,1
173.255.215.209,False,True,82,0.0,1
74.122.190.83,True,True,82,0.0,1
108.161.188.128,True,True,82,0.0,1
8.43.72.57,True,True,82,0.0,1
23.194.180.207,True,True,82,0.0,1
182.22.67.117,False,True,82,0.0,1
88.212.240.204,True,True,82,0.0,1
54.209.32.107,True,True,82,0.0,1
23.208.217.64,True,True,82,0.0,1
136.243.33.19,True,True,82,0.0,1
34.192.66.131,True,True,82,0.0,1
34.227.188.19,True,True,82,0.0,1
64.210.137.100,True,True,82,0.0,1
203.205.158.62,True,True,82,0.0,1
23.203.74.20,True,True,82,0.0,1
23.208.79.179,True,True,81,0.0,1
151.101.65.63,True,True,81,0.0,1
151.101.64.175,True,True,81,0.0,1
104.24.12.111,True,True,81,0.0,1
172.217.6.237,True,True,81,0.0,1
184.73.198.136,True,True,81,0.0,1
64.34.226.87,True,True,81,0.0,1
52.200.243.182,True,True,81,0.0,1
77.88.21.90,True,True,81,0.0,1
185.86.138.32,True,True,81,0.0,1
66.235.147.244,True,True,81,0.0,1
194.20.6.43,True,True,81,0.0,1
54.192.37.80,True,True,81,0.0,1
52.9.209.28,True,True,81,0.0,1
34.225.90.101,True,True,81,0.0,1
70.42.146.149,True,True,81,0.0,1
23.46.62.46,True,True,81,0.0,1
205.180.86.172,True,True,81,0.0,1
192.0.78.18,True,True,81,0.0,1
204.2.255.233,True,True,81,0.0,1
188.213.242.146,True,True,81,0.0,1
104.97.76.167,True,True,81,0.0,1
83.136.83.230,True,True,81,0.0,1
54.148.10.141,True,True,81,0.0,1
151.101.117.108,True,True,81,0.0,1
200.221.7.94,True,True,81,0.0,1
54.183.252.153,True,True,80,0.0,1
23.194.141.28,True,True,80,0.0,1
23.194.141.247,True,True,80,0.0,1
23.194.141.202,True,True,80,0.0,1
54.235.70.198,True,True,80,0.0,1
104.97.135.30,True,True,80,0.0,1
104.89.79.233,True,True,80,0.0,1
216.58.212.163,True,True,80,0.0,1
23.194.141.146,True,True,80,0.0,1
174.129.208.196,True,True,80,0.0,1
173.231.178.117,True,True,80,0.0,1
152.163.64.2,True,True,80,0.0,1
151.101.116.166,True,True,80,0.0,1
108.61.56.35,False,True,80,0.0,1
52.197.42.176,True,True,80,0.0,1
104.17.102.89,True,True,80,0.0,1
54.165.89.238,True,True,80,0.0,1
195.88.54.95,True,True,80,0.0,1
104.97.114.112,True,True,80,0.0,1
43.255.254.20,True,True,80,0.0,1
209.85.232.155,True,True,80,0.0,1
199.38.164.157,True,True,80,0.0,1
107.154.102.208,True,True,80,0.0,1
133.237.48.212,True,True,80,0.0,1
54.152.57.220,True,True,80,0.0,1
23.208.216.16,True,True,80,0.0,1
136.243.223.255,True,True,80,0.0,1
23.208.68.246,True,True,80,0.0,1
34.228.123.174,True,True,79,0.0,1
35.165.181.13,True,True,79,0.0,1
34.206.129.221,True,True,79,0.0,1
54.210.75.202,True,True,79,0.0,1
97.107.129.217,False,True,79,0.0,1
206.126.112.157,True,True,79,0.0,1
52.84.135.92,True,True,79,0.0,1
23.208.94.230,True,True,79,0.0,1
23.21.110.0,True,True,79,0.0,1
8.247.90.237,True,True,79,0.0,1
195.54.48.228,True,True,79,0.0,1
23.23.214.121,True,True,79,0.0,1
52.41.230.224,True,True,79,0.0,1
151.101.20.133,True,True,79,0.0,1
54.225.179.152,True,True,79,0.0,1
184.169.142.67,True,True,79,0.0,1
54.175.8.42,True,True,79,0.0,1
52.72.49.160,True,True,79,0.0,1
52.84.40.192,True,True,79,0.0,1
107.23.75.80,True,True,79,0.0,1
199.187.116.153,True,True,79,0.0,1
184.29.141.235,True,True,79,0.0,1
96.127.174.18,True,True,79,0.0,1
54.243.223.154,True,True,79,0.0,1
52.84.145.100,True,True,79,0.0,1
52.84.145.241,True,True,79,0.0,1
213.165.66.59,True,True,78,0.0,1
104.196.189.120,True,True,78,0.0,1
104.16.22.11,True,True,78,0.0,1
82.113.101.236,True,True,78,0.0,1
104.244.46.7,True,True,78,0.0,1
185.49.84.172,False,True,78,0.0,1
115.182.201.8,True,True,78,0.0,1
52.207.65.146,True,True,78,0.0,1
52.84.145.67,True,True,78,0.0,1
37.48.71.24,True,True,78,0.0,1
54.81.94.76,True,True,78,0.0,1
23.23.245.152,True,True,78,0.0,1
217.79.188.59,True,True,78,0.0,1
188.42.149.180,True,True,78,0.0,1
216.98.48.226,True,True,78,0.0,1
151.101.128.249,True,True,78,0.0,1
23.63.226.81,True,True,78,0.0,1
125.1.77.19,True,True,78,0.0,1
104.20.9.120,True,True,78,0.0,1
104.88.56.59,True,True,78,0.0,1
72.5.205.15,True,True,78,0.0,1
134.213.160.220,True,True,78,0.0,1
38.65.9.50,True,True,78,0.0,1
87.250.250.210,True,True,78,0.0,1
192.229.163.4,True,True,78,0.0,1
208.185.118.99,True,True,78,0.0,1
206.217.206.48,True,True,78,0.0,1
54.225.188.92,True,True,78,0.0,1
69.43.132.198,True,True,78,0.0,1
107.21.49.180,True,True,78,0.0,1
173.194.206.155,True,True,78,0.0,1
182.22.24.124,True,True,77,0.0,1
184.72.216.241,True,True,77,0.0,1
52.17.89.12,True,True,77,0.0,1
151.101.208.193,True,True,77,0.0,1
93.184.215.11,True,True,77,0.0,1
52.42.178.188,True,True,77,0.0,1
52.22.1.35,True,True,77,0.0,1
54.210.220.92,True,True,77,0.0,1
54.71.146.239,True,True,77,0.0,1
38.106.10.128,True,True,77,0.0,1
159.127.42.204,True,True,77,0.0,1
54.76.70.15,True,True,77,0.0,1
52.26.221.216,True,True,77,0.0,1
54.213.76.99,True,True,77,0.0,1
52.87.58.19,True,True,77,0.0,1
74.201.229.68,True,True,77,0.0,1
103.57.226.101,True,True,77,0.0,1
204.246.169.185,True,True,77,0.0,1
52.94.225.95,True,True,77,0.0,1
68.64.16.192,True,True,77,0.0,1
96.16.161.54,True,True,77,0.0,1
83.222.14.88,True,True,77,0.0,1
45.79.111.114,False,True,77,0.0,1
104.16.208.165,True,True,77,0.0,1
108.168.174.48,True,True,77,0.0,1
173.223.155.20,True,True,77,0.0,1
213.180.204.143,True,True,77,0.0,1
54.225.202.195,True,True,77,0.0,1
52.84.26.207,True,True,77,0.0,1
54.210.10.219,True,True,77,0.0,1
151.101.21.42,True,True,77,0.0,1
93.184.216.105,True,True,77,0.0,1
54.192.37.81,True,True,77,0.0,1
72.5.205.59,True,True,76,0.0,1
136.243.223.250,True,True,76,0.0,1
54.246.110.127,True,True,76,0.0,1
23.208.71.207,True,True,76,0.0,1
97.127.97.146,False,True,76,0.0,1
192.99.233.195,True,True,76,0.0,1
162.252.74.5,True,True,76,0.0,1
52.207.194.86,True,True,76,0.0,1
199.16.156.232,True,True,76,0.0,1
52.204.16.138,True,True,76,0.0,1
104.16.100.29,True,True,76,0.0,1
213.165.66.58,True,True,76,0.0,1
104.97.70.33,True,True,76,0.0,1
173.194.207.156,True,True,76,0.0,1
217.196.33.13,True,True,76,0.0,1
52.39.237.157,True,True,76,0.0,1
104.27.33.64,True,True,76,0.0,1
54.210.92.2,True,True,76,0.0,1
52.36.207.192,True,True,76,0.0,1
52.33.209.128,True,True,76,0.0,1
171.66.97.126,False,True,76,0.0,1
104.97.94.128,True,True,76,0.0,1
52.7.187.140,True,True,76,0.0,1
193.203.32.64,True,True,76,0.0,1
209.85.232.109,False,True,76,0.0,1
185.11.128.205,True,True,76,0.0,1
74.208.255.170,True,True,76,0.0,1
104.97.128.248,True,True,76,0.0,1
72.249.192.65,True,True,76,0.0,1
52.71.92.11,True,True,76,0.0,1
54.174.174.134,True,True,76,0.0,1
209.48.71.129,True,True,76,0.0,1
213.165.66.60,True,True,76,0.0,1
52.84.26.40,True,True,76,0.0,1
185.108.84.142,True,True,76,0.0,1
54.183.242.216,True,True,76,0.0,1
89.163.159.107,False,True,76,0.0,1
192.225.158.200,True,True,76,0.0,1
52.84.137.51,True,True,76,0.0,1
183.79.1.72,True,True,76,0.0,1
101.37.178.168,True,True,76,0.0,1
149.56.241.116,True,True,76,0.0,1
54.243.94.115,True,True,76,0.0,1
151.101.193.69,True,True,75,0.0,1
54.76.211.99,True,True,75,0.0,1
98.139.225.168,True,True,75,0.0,1
23.206.193.197,True,True,75,0.0,1
23.206.246.222,True,True,75,0.0,1
23.23.243.116,True,True,75,0.0,1
151.101.1.42,True,True,75,0.0,1
34.203.149.184,True,True,75,0.0,1
151.101.208.84,True,True,75,0.0,1
104.17.104.89,True,True,75,0.0,1
196.11.125.149,True,True,75,0.0,1
198.255.77.38,True,True,75,0.0,1
184.73.165.162,True,True,75,0.0,1
184.73.198.200,True,True,75,0.0,1
52.204.213.58,True,True,75,0.0,1
23.194.140.159,True,True,75,0.0,1
54.192.37.121,True,True,75,0.0,1
104.155.144.4,False,True,75,0.0,1
148.251.52.222,True,True,75,0.0,1
199.16.156.241,True,True,75,0.0,1
107.20.187.124,True,True,75,0.0,1
61.213.187.246,True,True,75,0.0,1
34.196.254.146,True,True,75,0.0,1
54.192.37.4,True,True,75,0.0,1
151.101.129.5,True,True,75,0.0,1
104.28.16.90,True,True,75,0.0,1
114.80.165.63,False,True,75,0.0,1
23.65.238.154,True,True,75,0.0,1
23.194.141.249,True,True,75,0.0,1
72.5.205.32,True,True,75,0.0,1
50.17.216.242,True,True,75,0.0,1
104.20.58.245,True,True,75,0.0,1
72.5.205.51,True,True,75,0.0,1
46.105.198.136,True,True,75,0.0,1
34.226.59.18,True,True,74,0.0,1
194.226.130.228,True,True,74,0.0,1
23.23.134.233,True,True,74,0.0,1
173.194.208.154,True,True,74,0.0,1
34.202.59.46,True,True,74,0.0,1
52.20.2.57,True,True,74,0.0,1
151.101.2.58,True,True,74,0.0,1
52.210.6.24,True,True,74,0.0,1
104.25.186.115,True,True,74,0.0,1
52.26.183.201,True,True,74,0.0,1
104.25.64.8,True,True,74,0.0,1
157.240.0.22,True,True,74,0.0,1
54.235.163.54,True,True,74,0.0,1
45.79.167.181,False,True,74,0.0,1
216.229.0.49,False,True,74,0.0,1
107.178.244.119,True,True,74,0.0,1
162.248.16.26,True,True,74,0.0,1
23.194.182.63,True,True,74,0.0,1
182.22.67.118,True,True,74,0.0,1
50.23.217.152,True,True,74,0.0,1
209.58.137.71,True,True,74,0.0,1
23.208.78.139,True,True,74,0.0,1
54.82.37.214,True,True,74,0.0,1
52.205.79.28,True,True,74,0.0,1
52.20.233.27,True,True,74,0.0,1
209.85.232.154,True,True,74,0.0,1
52.84.3.76,True,True,74,0.0,1
52.86.189.192,True,True,74,0.0,1
151.101.20.193,True,True,74,0.0,1
23.21.90.177,True,True,74,0.0,1
131.253.61.82,True,True,74,0.0,1
54.192.37.28,True,True,74,0.0,1
54.193.66.2,True,True,74,0.0,1
172.217.1.166,True,True,74,0.0,1
23.194.140.203,True,True,74,0.0,1
34.197.153.196,True,True,74,0.0,1
23.194.142.60,True,True,74,0.0,1
112.121.107.20,True,True,74,0.0,1
52.51.222.188,True,True,74,0.0,1
54.236.250.246,True,True,73,0.0,1
2.23.106.82,True,True,73,0.0,1
50.115.208.113,True,True,73,0.0,1
176.34.117.121,True,True,73,0.0,1
204.237.173.153,True,True,73,0.0,1
204.237.206.130,True,True,73,0.0,1
23.208.104.19,True,True,73,0.0,1
195.178.101.209,True,True,73,0.0,1
52.200.111.50,True,True,73,0.0,1
34.203.79.94,True,True,73,0.0,1
52.84.141.115,True,True,73,0.0,1
72.5.205.62,True,True,73,0.0,1
138.68.224.199,False,True,73,0.0,1
54.230.37.93,True,True,73,0.0,1
185.53.11.54,True,True,73,0.0,1
23.194.109.162,True,True,73,0.0,1
23.194.142.22,True,True,73,0.0,1
52.53.122.243,True,True,73,0.0,1
104.196.116.189,True,True,73,0.0,1
66.235.147.236,True,True,73,0.0,1
162.248.184.28,True,True,73,0.0,1
54.197.246.53,True,True,73,0.0,1
104.17.56.121,True,True,73,0.0,1
54.148.139.215,True,True,73,0.0,1
54.88.213.90,True,True,73,0.0,1
38.65.20.26,True,True,73,0.0,1
216.58.217.131,True,True,73,0.0,1
23.198.111.103,True,True,73,0.0,1
45.33.48.4,False,True,73,0.0,1
23.203.86.213,True,True,73,0.0,1
149.202.208.196,True,True,73,0.0,1
54.209.102.237,True,True,73,0.0,1
54.192.36.137,True,True,73,0.0,1
54.225.186.185,True,True,73,0.0,1
63.251.248.131,True,True,73,0.0,1
151.101.20.230,True,True,73,0.0,1
104.24.21.85,True,True,72,0.0,1
23.208.94.86,True,True,72,0.0,1
137.200.4.16,True,True,72,0.0,1
192.229.173.72,True,True,72,0.0,1
52.4.74.231,True,True,72,0.0,1
23.208.165.172,True,True,72,0.0,1
193.200.227.41,False,True,72,0.0,1
151.101.64.239,True,True,72,0.0,1
34.192.94.222,True,True,72,0.0,1
43.253.34.179,False,True,72,0.0,1
151.101.0.133,True,True,72,0.0,1
65.39.202.99,True,True,72,0.0,1
54.183.46.174,True,True,72,0.0,1
208.185.118.96,True,True,72,0.0,1
94.100.180.76,True,True,72,0.0,1
210.160.193.169,True,True,72,0.0,1
52.15.244.174,True,True,72,0.0,1
91.192.148.14,True,True,72,0.0,1
31.13.71.52,True,True,72,0.0,1
31.13.69.197,True,True,72,0.0,1
151.101.21.63,True,True,72,0.0,1
193.200.227.42,True,True,72,0.0,1
52.8.167.229,True,True,72,0.0,1
195.225.138.234,True,True,72,0.0,1
212.77.188.194,True,True,72,0.0,1
207.123.46.253,True,True,72,0.0,1
52.72.143.96,True,True,72,0.0,1
23.23.164.82,True,True,72,0.0,1
110.53.246.32,True,True,72,0.0,1
104.193.88.102,True,True,72,0.0,1
107.20.235.219,True,True,72,0.0,1
205.180.87.172,True,True,72,0.0,1
23.33.137.10,True,True,72,0.0,1
54.235.101.154,True,True,72,0.0,1
195.88.55.71,True,True,72,0.0,1
69.58.181.240,True,True,72,0.0,1
54.192.51.207,True,True,72,0.0,1
220.152.123.7,True,True,72,0.0,1
104.192.110.216,True,True,72,0.0,1
34.224.245.1,True,True,72,0.0,1
52.84.145.179,True,True,72,0.0,1
176.9.128.204,True,True,72,0.0,1
132.247.70.37,True,True,72,0.0,1
54.225.244.129,True,True,72,0.0,1
205.180.85.137,True,True,72,0.0,1
115.182.201.7,True,True,72,0.0,1
54.148.190.222,True,True,72,0.0,1
88.99.92.93,True,True,72,0.0,1
89.255.249.53,True,True,72,0.0,1
67.221.174.30,True,True,72,0.0,1
216.58.219.237,True,True,72,0.0,1
37.202.2.165,True,True,72,0.0,1
61.213.187.243,True,True,72,0.0,1
104.155.199.1,True,True,72,0.0,1
121.14.255.84,True,True,71,0.0,1
104.88.35.81,True,True,71,0.0,1
69.28.157.216,True,True,71,0.0,1
151.101.116.175,True,True,71,0.0,1
104.88.21.85,True,True,71,0.0,1
34.192.59.112,True,True,71,0.0,1
173.222.140.253,True,True,71,0.0,1
54.86.13.38,True,True,71,0.0,1
208.81.1.197,False,True,71,0.0,1
54.246.111.171,True,True,71,0.0,1
69.165.96.15,True,True,71,0.0,1
107.178.244.51,True,True,71,0.0,1
46.45.154.70,True,True,71,0.0,1
64.30.230.20,True,True,71,0.0,1
52.6.57.155,True,True,71,0.0,1
195.66.82.41,True,True,71,0.0,1
52.22.184.240,True,True,71,0.0,1
52.84.143.124,True,True,71,0.0,1
50.19.83.4,True,True,71,0.0,1
23.45.198.71,True,True,71,0.0,1
35.185.26.18,True,True,71,0.0,1
23.63.227.171,True,True,71,0.0,1
74.217.63.44,True,True,71,0.0,1
107.20.243.207,True,True,71,0.0,1
23.194.110.74,True,True,71,0.0,1
23.194.110.7,True,True,71,0.0,1
23.52.146.38,True,True,71,0.0,1
54.171.2.32,True,True,71,0.0,1
52.84.145.246,True,True,71,0.0,1
54.243.174.106,True,True,71,0.0,1
23.12.36.193,True,True,71,0.0,1
52.45.240.184,True,True,71,0.0,1
23.21.84.138,True,True,71,0.0,1
104.20.1.101,True,True,71,0.0,1
104.20.105.11,True,True,71,0.0,1
104.198.13.121,True,True,71,0.0,1
64.74.232.43,True,True,71,0.0,1
151.101.128.239,True,True,71,0.0,1
131.253.34.230,True,True,70,0.0,1
192.229.173.215,True,True,70,0.0,1
96.43.146.17,True,True,70,0.0,1
192.229.163.55,True,True,70,0.0,1
185.86.139.19,True,True,70,0.0,1
52.84.32.107,True,True,70,0.0,1
23.65.236.220,True,True,70,0.0,1
200.192.193.12,True,True,70,0.0,1
66.235.139.18,True,True,70,0.0,1
142.0.160.13,True,True,70,0.0,1
54.192.37.172,True,True,70,0.0,1
83.66.160.22,True,True,70,0.0,1
151.101.116.134,True,True,70,0.0,1
13.113.184.218,True,True,70,0.0,1
136.243.223.254,True,True,70,0.0,1
209.48.71.122,True,True,70,0.0,1
74.119.119.78,True,True,70,0.0,1
52.2.5.150,True,True,70,0.0,1
34.196.190.130,True,True,70,0.0,1
50.16.227.133,True,True,70,0.0,1
34.195.246.67,True,True,70,0.0,1
54.235.219.125,True,True,70,0.0,1
35.185.41.131,True,True,70,0.0,1
34.199.126.166,True,True,70,0.0,1
46.229.145.10,True,True,70,0.0,1
8.39.37.35,True,True,70,0.0,1
85.10.224.199,True,True,70,0.0,1
74.217.63.17,True,True,70,0.0,1
184.72.233.74,True,True,70,0.0,1
76.74.234.210,True,True,70,0.0,1
104.97.83.186,True,True,70,0.0,1
117.27.230.182,True,True,70,0.0,1
198.255.77.108,True,True,70,0.0,1
104.196.50.110,True,True,70,0.0,1
152.163.64.1,True,True,70,0.0,1
54.213.237.131,True,True,70,0.0,1
13.56.74.230,True,True,70,0.0,1
8.43.72.67,True,True,70,0.0,1
117.27.230.181,True,True,70,0.0,1
104.25.208.111,True,True,70,0.0,1
52.24.49.107,True,True,70,0.0,1
149.202.197.119,True,True,70,0.0,1
23.195.254.25,True,True,70,0.0,1
159.8.220.42,True,True,70,0.0,1
81.20.67.14,True,True,69,0.0,1
66.198.24.250,True,True,69,0.0,1
54.192.36.220,True,True,69,0.0,1
191.236.16.12,True,True,69,0.0,1
34.224.92.80,True,True,69,0.0,1
132.163.4.101,False,True,69,0.0,1
67.213.216.228,True,True,69,0.0,1
54.183.38.171,True,True,69,0.0,1
52.70.125.189,True,True,69,0.0,1
52.84.141.58,True,True,69,0.0,1
104.97.123.64,True,True,69,0.0,1
104.88.102.228,True,True,69,0.0,1
104.25.16.36,True,True,69,0.0,1
91.215.100.39,True,True,69,0.0,1
54.84.234.136,True,True,69,0.0,1
52.4.13.66,True,True,69,0.0,1
23.194.141.52,True,True,69,0.0,1
23.65.237.116,True,True,69,0.0,1
180.163.255.159,True,True,69,0.0,1
35.185.42.220,True,True,69,0.0,1
216.58.217.174,True,True,69,0.0,1
206.126.112.148,True,True,69,0.0,1
8.43.72.27,True,True,69,0.0,1
204.9.54.119,False,True,69,0.0,1
144.76.203.221,True,True,69,0.0,1
23.194.109.17,True,True,69,0.0,1
54.171.3.37,True,True,69,0.0,1
221.122.127.143,True,True,69,0.0,1
52.84.145.250,True,True,69,0.0,1
54.192.37.141,True,True,69,0.0,1
34.196.245.18,True,True,69,0.0,1
52.84.145.216,True,True,69,0.0,1
104.16.59.5,True,True,69,0.0,1
91.135.176.224,True,True,69,0.0,1
52.84.26.155,True,True,69,0.0,1
151.101.64.249,True,True,69,0.0,1
52.14.82.203,True,True,69,0.0,1
173.194.207.155,True,True,69,0.0,1
23.22.206.204,True,True,69,0.0,1
34.202.145.155,True,True,69,0.0,1
159.127.42.201,True,True,69,0.0,1
192.229.173.118,True,True,68,0.0,1
23.208.97.124,True,True,68,0.0,1
23.21.247.39,True,True,68,0.0,1
61.213.187.244,True,True,68,0.0,1
66.235.146.148,True,True,68,0.0,1
179.43.190.12,True,True,68,0.0,1
180.76.142.12,True,True,68,0.0,1
169.45.121.172,True,True,68,0.0,1
72.251.244.142,True,True,68,0.0,1
54.192.37.157,True,True,68,0.0,1
89.184.81.213,True,True,68,0.0,1
136.243.73.200,True,True,68,0.0,1
54.192.37.225,True,True,68,0.0,1
8.0.69.0,True,False,68,0.0,1
54.243.129.55,True,True,68,0.0,1
220.194.79.21,True,True,68,0.0,1
104.97.127.80,True,True,68,0.0,1
89.184.81.135,True,True,68,0.0,1
107.20.223.203,True,True,68,0.0,1
34.195.182.187,True,True,68,0.0,1
69.147.64.34,True,True,68,0.0,1
104.17.37.113,True,True,68,0.0,1
